id,price,longitude,latitude
2684,53624,116.212105,39.940814
2685,80444,116.481564,39.933347
2686,79773,116.437025,40.059329
2687,80789,116.483671,39.895896
2688,53182,116.667038,39.942451
2689,62069,116.369206,39.856287
2690,58350,116.599468,39.935619
2691,40690,116.432684,40.077562
2692,86813,116.409266,40.003413
2693,92814,116.419691,40.039891
2694,62673,116.295938,39.873528
2695,81650,116.247008,39.906426
2696,93677,116.466716,40.002198
2697,36944,116.448937,39.80951
2698,77019,116.424207,40.031743
2699,88768,116.443037,39.985807
2700,96763,116.35572,40.01918
2701,51606,116.318694,40.087485
2702,83896,116.489254,40.006445
2703,120000,116.362988,39.919549
2704,48328,116.330198,40.074228
2705,54093,116.69972,39.903277
2706,38328,116.605893,40.054165
2707,58001,116.451194,39.854478
2708,57326,116.399845,39.847402
2709,53637,116.560215,40.093
2710,65884,116.319751,39.836525
2711,39425,116.600019,40.057533
2712,60241,116.530553,39.921425
2713,54703,116.527898,39.920581
2714,73721,116.493655,39.905367
2715,83000,116.409688,39.958188
2716,50589,116.530268,39.931226
2717,77586,116.270772,39.931256
2718,67129,116.319751,39.836525
2719,79526,116.373195,39.841709
2720,39869,116.683117,40.127185
2721,52114,116.698085,39.900316
2722,38042,116.554732,39.760617
2723,46931,116.342551,39.751134
2724,145876,116.371787,39.905909
2725,44168,116.247907,39.839983
2726,78973,116.323629,39.885906
2727,48011,116.641021,39.914053
2728,39394,116.642721,39.932375
2729,92947,116.268601,39.933567
2730,86059,116.468592,40.028148
2731,61289,116.518978,39.904327
2732,58750,116.26846,39.894934
2733,33588,116.298459,39.785761
2734,129534,116.432937,39.951953
2735,77355,116.382525,40.005332
2736,72155,116.501958,39.882586
2737,45162,116.439341,40.082372
2738,75309,116.376027,39.843729
2739,95858,116.460445,39.934142
2740,58487,116.589658,39.925265
2741,66705,116.481666,39.992718
2742,67922,116.564716,39.919152
2743,115385,116.490651,39.895343
2744,51852,116.667758,39.911718
2745,117182,116.443175,39.941889
2746,57116,116.560215,40.093
2747,34846,116.416156,40.082585
2748,57573,116.517937,39.915593
2749,68221,116.515429,39.874208
2750,54307,116.349009,40.074638
2751,36905,116.445785,40.077726
2752,37890,116.445785,40.077726
2753,57393,116.422817,39.862947
2754,40176,116.649455,40.141789
2755,124209,116.417962,39.949228
2756,59034,116.451751,39.852588
2757,62013,116.523444,39.92445
2758,40952,116.722221,40.087052
2759,77725,116.329675,39.876404
2760,40634,116.274354,40.170887
2761,59241,116.357513,40.0711
2762,89581,116.389228,39.988818
2763,69652,116.480024,39.944529
2764,64821,116.42537,40.052808
2765,89457,116.35572,40.01918
2766,34711,116.683576,40.124464
2767,64972,116.346988,40.035114
2768,27569,116.421727,40.130641
2769,42265,116.432684,40.077562
2770,37556,116.385869,39.772399
2771,38186,116.649091,40.144305
2772,35059,116.353561,39.768357
2773,56984,116.600168,39.937451
2774,78014,116.41449,39.879802
2775,58300,116.68583,39.870919
2776,65342,116.512916,39.966511
2777,45812,116.610993,39.895822
2778,91028,116.463539,39.987791
2779,41382,116.695201,39.934643
2780,61983,116.429618,40.0507
2781,51878,116.429618,40.0507
2782,35684,116.263323,40.218013
2783,32487,116.416156,40.082585
2784,97752,116.326913,39.959365
2785,99151,116.341863,39.953175
2786,72311,116.320535,39.890098
2787,62220,116.490126,39.920449
2788,82312,116.390213,39.989129
2789,63156,116.390013,39.839669
2790,89925,116.370317,39.952381
2791,46975,116.316963,40.056306
2792,51417,116.349005,40.079347
2793,41727,116.66841,40.142858
2794,96061,116.44905,39.903129
2795,53030,116.438241,39.85067
2796,103739,116.278835,39.956753
2797,76786,116.445284,39.925343
2798,68694,116.47773,40.002156
2799,42915,116.363306,40.08023
2800,54189,116.438762,39.854215
2801,62275,116.319336,39.827336
2802,46464,116.654682,40.125799
2803,54708,116.326792,39.757576
2804,41280,116.658604,39.953468
2805,89172,116.471076,39.995318
2806,64953,116.471931,40.008739
2807,56923,116.330198,40.074228
2808,30916,116.77441,39.980612
2809,48886,116.645523,39.893536
2810,67532,116.518854,39.939588
2811,57917,116.209966,39.948741
2812,83898,116.359841,39.962265
2813,110092,116.408184,39.953334
2814,52104,116.399845,39.847402
2815,35209,116.693092,40.123469
2816,60249,116.638121,39.882353
2817,43150,116.432684,40.077562
2818,62617,116.367293,40.043059
2819,55351,116.658326,39.907069
2820,42949,116.636774,39.918867
2821,94955,116.471006,40.016871
2822,93593,116.4471,39.879796
2823,37702,116.154608,39.726495
2824,88036,116.471508,40.000031
2825,45790,116.40635,40.052459
2826,57500,116.308663,39.839115
2827,96383,116.353539,39.979585
2828,46863,116.505206,39.809326
2829,71336,116.461949,40.003018
2830,44496,116.339646,39.800704
2831,107895,116.324868,39.934263
2832,38261,116.6709,40.137772
2833,30344,116.779959,39.979875
2834,53495,116.662088,39.893938
2835,64452,116.318458,40.039499
2836,44444,116.560389,40.094933
2837,49078,116.415343,40.075533
2838,71917,116.448438,39.926391
2839,52203,116.39122,39.848862
2840,53857,116.559704,39.92503
2841,77988,116.416117,39.999631
2842,95020,116.35572,40.01918
2843,35219,116.445785,40.077726
2844,43351,116.423504,40.083027
2845,45147,116.497256,39.804081
2846,42072,116.246804,40.216686
2847,37086,116.650294,39.934305
2848,69927,116.44012,40.046751
2849,101493,116.341684,39.979225
2850,67778,116.453086,39.898397
2851,81189,116.3367,39.897727
2852,66639,116.523444,39.92445
2853,118386,116.432862,39.948968
2854,72242,116.247008,39.906426
2855,77690,116.46827,39.99957
2856,58836,116.285444,39.9002
2857,39227,116.722221,40.087052
2858,58547,116.314318,39.855359
2859,57043,116.330198,40.074228
2860,59257,116.330198,40.074228
2861,44661,116.322852,40.088619
2862,43532,116.501885,39.961933
2863,55692,116.517555,39.872965
2864,89669,116.333347,39.904872
2865,98644,116.371187,40.00245
2866,34600,116.415742,40.077796
2867,33574,116.445785,40.077726
2868,84746,116.381044,39.994818
2869,46118,116.446449,39.812275
2870,65176,116.413412,40.054875
2871,81110,116.423442,39.994638
2872,55877,116.712033,39.925108
2873,35321,116.780446,39.987782
2874,45455,116.425063,40.044097
2875,59967,116.391353,39.99299
2876,45076,116.3434,40.083322
2877,36952,116.639972,39.882381
2878,59574,116.428732,40.048486
2879,53747,116.276825,39.901458
2880,46301,116.331446,40.085293
2881,118280,116.353434,39.940291
2882,67471,116.502784,39.961221
2883,52781,116.328035,40.078668
2884,50157,116.20383,39.925938
2885,48019,116.655566,39.883931
2886,65186,116.422441,40.006907
2887,50896,116.172207,39.934402
2888,58807,116.520858,39.918846
2889,43252,116.517963,39.86507
2890,80125,116.372382,39.958962
2891,71605,116.378761,39.995596
2892,71244,116.461912,39.998363
2893,40905,116.114782,39.938645
2894,108552,116.370793,39.899434
2895,47277,116.433401,40.107867
2896,101036,116.365562,39.982896
2897,77901,116.471849,39.89331
2898,88670,116.364694,39.987093
2899,51493,116.325341,39.781506
2900,57223,116.473376,39.875385
2901,90509,116.348379,39.898284
2902,131959,116.383895,39.970656
